659	0	9323	0	0
2948	0	9252	0	0
659	0	6053	1	0
659	0	9533	1	0
659	0	9260	2	0
2948	0	9483	3	0
659	0	9501	4	0
659	0	9285	5	0
2948	0	4187	6	0
2948	0	6425	7	0
27	6	8451	8	0
197	6	6405	8	0
376	6	6480	8	0
413	6	414	8	0
485	6	187	8	0
720	6	8985	8	0
837	6	1619	8	0
837	6	7077	8	0
871	6	865	8	0
877	6	1617	8	0
877	6	4517	8	0
889	6	7287	8	0
961	6	962	8	0
1061	6	10175	8	0
1459	6	10588	8	0
1469	6	1425	8	0
1500	6	8994	8	0
1507	6	9697	8	0
1516	6	1120	8	386
1614	6	1426	8	0
1767	6	64	8	0
1767	6	7552	8	0
1767	6	8406	8	0
1806	6	1807	8	0
1809	6	3839	8	0
2056	6	1618	8	0
2079	6	2080	8	0
2079	6	2081	8	0
2105	6	2106	8	0
2119	6	7085	8	0
2120	6	2068	8	0
2216	6	2217	8	0
2400	6	2401	8	0
2440	6	415	8	0
2649	6	5915	8	0
2865	6	182	8	0
2949	6	6923	8	0
3132	6	9734	8	0
3473	6	3474	8	0
3620	6	2399	8	0
3751	6	4325	8	0
3752	6	971	8	0
3752	6	983	8	0
3755	6	4085	8	0
3755	6	4086	8	0
3756	6	1591	8	0
3756	6	6103	8	0
3756	6	7766	8	0
3756	6	7767	8	0
3756	6	7768	8	0
3757	6	1449	8	0
3757	6	4376	8	0
3758	6	8258	8	0
3758	6	8796	8	0
3759	6	2777	8	0
3759	6	5595	8	0
3759	6	7709	8	0
3759	6	8516	8	0
3759	6	9121	8	0
3762	6	8903	8	0
3763	6	1294	8	0
3898	6	3888	8	0
3910	6	3883	8	0
3910	6	3911	8	0
4210	6	4384	8	0
4276	6	1958	8	0
4310	6	6066	8	0
4462	6	1972	8	0
4466	6	868	8	0
4466	6	876	8	0
4466	6	880	8	0
4466	6	1615	8	0
4466	6	1616	8	0
5642	6	4142	8	0
5705	6	5790	8	81
6554	6	9587	8	0
6667	6	4228	8	0
6685	6	959	8	0
6701	6	6702	8	0
6830	6	10131	8	0
7062	6	1525	8	0
7087	6	2022	8	0
7230	6	7083	8	0
7398	6	8694	8	0
7549	6	7550	8	0
7569	6	7571	8	0
7611	6	875	8	0
7614	6	7668	8	0
7647	6	9205	8	0
7876	0	629	8	0
7888	6	9148	8	0
7988	0	1492	8	0
8146	6	7687	8	8
8449	0	6105	8	347
8501	6	8502	8	0
8512	6	8301	8	0
8625	0	975	8	0
8667	6	3832	8	0
8742	6	8743	8	0
8902	6	1804	8	0
8902	6	1805	8	0
8902	6	1808	8	0
8902	6	1810	8	0
9031	6	9032	8	0
9080	6	9082	8	0
9087	6	3081	8	0
9537	6	6471	8	0
9724	6	9725	8	0
9756	6	9755	8	0
9772	6	1456	8	0
9795	6	864	8	0
9795	6	872	8	0
9795	6	874	8	0
9795	6	879	8	0
9818	6	9824	8	0
9840	6	881	8	0
9840	6	9841	8	0
9840	6	9842	8	0
10584	6	9033	8	0
6560	0	9972	9	28
8483	0	7995	10	0
2720	0	4324	11	0
2408	0	1760	13	0
611	0	8454	14	0
2505	0	5987	15	0
7998	6	3682	15	0
1318	0	8851	16	17
4640	0	8851	16	0
3824	0	4212	17	304
9852	6	9853	18	0
10344	0	175	22	0
1257	0	8783	23	0
3482	0	7224	24	346
7708	6	7764	26	0
6936	6	8247	27	345
6380	7	10171	29	384
9108	6	4472	31	52
184	0	2485	32	0
8980	0	7227	33	302
1347	0	4137	36	0
6266	0	9498	38	76
2103	0	1760	39	55
493	0	10480	40	0
7545	0	5657	40	0
917	0	1623	41	0
957	0	956	41	0
1834	0	9640	41	0
2610	0	12	41	0
2610	0	3048	41	0
2610	0	3049	41	0
2610	0	6772	41	0
2610	0	6777	41	0
2610	0	6778	41	0
2610	0	9806	41	0
2658	0	411	41	0
3374	0	1463	41	0
3798	6	3799	41	68
3962	0	8106	41	0
3962	0	8107	41	0
4051	0	10151	41	0
5569	0	206	41	0
6032	0	5599	41	0
6058	0	6740	41	0
7097	0	967	41	0
7286	0	9711	41	0
7769	0	1599	41	0
7853	0	8800	41	0
8876	0	2078	41	0
9118	0	6434	41	0
3145	6	686	42	0
10025	6	869	43	0
243	0	5706	44	0
7363	0	8842	45	0
3150	6	9852	47	59
1861	6	3745	49	0
6666	0	359	50	0
7240	6	1562	51	0
2743	0	4402	54	322
2743	0	7225	54	0
1487	6	178	56	53
8597	0	8322	57	0
2112	6	1613	58	75
3145	6	870	60	66
3307	0	1132	62	0
1614	6	7611	63	0
471	0	7264	64	0
3389	0	1760	65	72
4852	0	8838	67	281
3145	6	6428	69	0
6375	0	7720	70	0
97	0	7254	71	0
10519	0	7522	73	74
873	6	867	77	0
10128	0	8257	78	0
6637	6	885	79	0
7684	6	8338	79	0
9039	0	7523	80	82
10555	1	1803	84	84
10555	8	1803	84	84
6960	0	8847	86	0
6811	5	6631	87	0
6811	5	8448	87	0
6631	5	6810	88	89
6631	5	6811	88	0
6811	1	848	88	88
8448	5	6810	88	0
8448	5	6811	88	0
5564	6	10158	90	0
10555	0	10499	91	276
6810	1	848	92	92
3268	0	7643	93	0
5012	0	9365	94	103
4390	0	9203	95	96
6286	0	2308	97	0
622	0	3774	98	0
9562	0	9976	99	0
1030	0	8407	100	112
4140	0	5529	102	0
2704	0	5748	104	0
3449	0	4979	105	0
3256	0	10101	106	0
3871	0	3203	107	0
3606	0	6297	108	110
2917	0	7090	109	0
7876	8	5745	111	111
4812	0	4813	114	0
6365	0	1994	114	0
8298	0	4177	114	0
7128	8	457	115	115
135	0	1943	116	0
8375	0	4280	117	121
7128	0	2393	118	0
6332	5	10388	120	0
4797	0	8702	122	0
10407	0	8850	123	0
10577	0	8798	123	0
6332	1	5469	125	125
5368	0	3354	126	128
9784	0	1344	127	176
1540	0	3343	128	159
5843	6	1959	128	0
10388	1	5469	129	129
9784	1	10221	130	130
3616	0	7485	131	0
4396	0	6904	132	133
3567	0	7598	134	182
3567	0	9367	134	182
3567	0	10299	134	182
3567	8	5900	134	134
4253	6	5992	135	166
1540	8	6147	136	136
3513	0	8864	139	235
5138	8	1209	139	139
2257	8	6706	140	140
4499	0	7120	141	206
7123	0	9745	141	0
10382	0	8112	142	0
7536	0	7408	144	220
5373	8	3167	145	145
4851	9	8214	146	0
6900	9	8214	146	0
9552	8	8830	146	146
7141	8	5895	147	147
5138	2	4015	148	0
5163	8	8544	148	148
9754	0	6164	148	0
6827	8	7599	149	149
10415	8	7052	149	149
1692	8	1209	150	150
1007	0	3919	151	196
4478	8	7173	151	151
3618	8	7290	152	152
1003	8	5697	153	153
321	8	1019	154	154
2257	2	1309	154	0
617	0	8391	155	0
2484	0	10618	156	171
3231	0	2962	157	0
9552	2	4012	157	0
6827	2	4012	158	0
4111	8	6916	159	159
10422	0	10021	160	159
1527	8	10484	161	161
3231	0	1636	161	0
5051	0	8341	161	253
3512	0	9496	162	0
4478	2	7644	163	0
6900	9	8216	163	0
10064	0	9582	163	0
2199	8	3803	164	164
9104	0	5755	164	0
1859	0	8839	165	0
5943	8	5922	165	165
8066	8	1378	165	165
4119	0	9572	166	143
5008	8	5922	166	166
1540	1	10484	167	167
4685	4	2350	167	0
6954	8	7663	168	168
2579	3	6615	169	170
4944	0	9345	169	0
5163	9	8214	169	0
2178	8	8469	170	170
2479	5	4685	170	212
2719	8	7494	170	170
4387	3	6615	170	0
4685	5	2479	170	0
1686	8	10285	171	171
3231	0	1488	172	0
4966	8	6815	172	172
5189	8	8349	172	172
8023	0	4163	172	0
1721	8	8462	173	173
5044	8	7494	173	173
10363	8	6695	174	174
10379	4	2350	175	204
5064	0	8856	176	0
10064	1	7290	177	177
3618	0	2346	178	0
7981	0	10590	178	254
4115	4	2350	179	201
786	6	10235	180	187
1023	8	7642	180	180
3508	8	5895	181	181
3567	1	5922	182	182
2199	2	10507	183	0
8700	3	5739	183	185
5078	4	2350	184	206
9561	0	6644	184	0
1008	8	10230	185	185
1688	0	9301	185	0
2579	3	7179	185	0
4653	8	2673	185	185
5373	3	7179	185	191
5812	8	5895	185	185
8741	0	6416	185	246
3512	0	9269	186	0
5138	1	6358	186	186
1736	8	1209	187	187
3527	6	10235	187	194
4478	1	6907	187	187
5103	4	2350	187	204
6900	1	3804	187	187
6954	2	1309	187	0
3552	0	2604	188	258
5364	3	7618	188	0
5943	0	1800	188	0
4387	3	7179	189	0
5103	5	5278	189	218
5364	3	4485	189	0
4387	3	7185	190	0
492	8	4316	191	191
2228	3	2004	191	0
4807	0	146	191	0
5189	2	4015	191	0
1003	0	165	192	0
6828	8	10208	192	192
7141	4	3090	192	0
3618	1	7290	193	193
4676	0	8859	193	258
4966	4	2350	193	204
5043	8	8469	193	193
5368	0	1020	193	196
5943	0	6139	193	0
1859	0	7627	194	0
2228	3	8238	194	0
9559	0	6988	194	0
4623	0	984	195	198
5943	0	2496	195	0
5943	0	6419	195	0
9552	1	8830	195	195
3940	3	2004	196	0
9605	8	7581	196	196
3248	8	5818	197	197
10364	0	9482	197	201
3243	8	1124	198	198
8457	8	6926	199	199
2719	4	3090	200	0
3519	0	5505	200	257
4120	0	8869	200	0
4707	1	6907	200	200
7242	4	2356	200	230
8927	8	6949	200	200
1472	4	2350	201	0
1472	4	6847	201	209
1529	2	4307	201	0
2010	6	4718	201	244
3508	2	10509	201	0
4111	4	2350	201	0
4115	4	6847	201	209
4119	1	7678	201	201
4980	4	10297	201	232
5027	4	2350	201	0
5027	4	6847	201	206
5054	4	2350	201	0
5109	4	2350	201	0
5109	4	6847	201	0
5373	3	7182	201	0
5806	4	2350	201	0
6825	4	2350	201	0
6825	4	6847	201	209
7508	4	2350	201	0
1032	9	9929	202	226
2178	4	6847	202	0
5089	0	9277	203	0
491	4	2356	204	0
2719	4	2356	204	249
4931	0	3159	204	219
4974	4	2350	204	0
4999	4	2356	204	0
5044	4	2356	204	224
5187	4	612	204	215
5187	4	2350	204	0
5806	4	2356	204	228
6313	4	2356	204	228
7508	4	2356	204	217
8120	4	2356	204	240
8120	4	3090	204	0
9232	4	612	204	214
10354	0	2020	204	0
10415	4	2356	204	216
3576	2	4012	206	0
5027	4	10297	206	232
9571	0	1668	206	0
10402	0	1077	206	0
2579	3	7182	207	0
3503	3	2004	207	0
4387	1	10074	207	207
6827	1	7599	207	207
7964	8	8462	207	207
8153	8	8408	207	207
9559	0	2069	207	0
1025	8	6729	208	208
2730	8	5895	208	208
2937	6	644	208	293
3577	0	10313	208	0
4236	8	1209	208	208
5008	3	8238	208	0
1472	4	10297	209	223
5078	4	612	209	214
5812	4	6847	209	0
5812	4	10297	209	224
1721	3	8212	210	0
1892	8	248	210	210
7312	0	1872	210	0
8066	4	1990	210	222
646	8	2673	211	211
4698	0	9240	211	212
4123	0	5688	212	0
5169	8	1480	212	212
5248	8	7581	212	212
10379	4	10297	212	217
649	0	6246	213	0
857	0	3138	213	293
4134	8	248	213	213
4714	8	7061	213	213
4653	3	8238	214	0
5078	4	10297	214	224
6825	1	3181	214	214
7965	3	10460	214	0
9232	4	10297	214	227
1698	3	3104	215	0
4974	4	2356	215	226
5086	0	8843	215	216
5206	8	6916	215	215
10200	8	8940	215	215
783	0	9242	216	294
1002	4	2356	216	230
7417	8	8970	216	216
10415	1	4316	216	216
1527	0	10485	217	0
4160	8	5749	217	217
5067	4	5835	217	0
5368	1	1019	217	217
7508	1	10222	217	217
10349	8	3683	217	217
10429	4	10297	217	219
3499	0	860	218	301
5008	3	8212	218	0
8064	2	6927	218	226
10363	9	3493	218	0
1532	0	7626	219	0
1686	0	2585	219	0
4653	3	8212	219	0
5084	0	6669	219	225
5112	4	2356	219	231
325	0	9290	220	221
325	0	9475	220	0
1530	8	3910	220	220
1682	2	4014	220	0
1692	1	1209	220	220
4111	1	7494	220	220
5083	8	7494	220	220
5278	5	5103	220	238
8059	4	2356	220	263
8059	4	10297	220	0
9560	8	3683	220	220
349	8	5922	221	221
491	1	6815	221	221
785	4	10297	221	230
2683	8	1214	221	221
3503	3	8212	221	0
4113	0	8844	221	0
4983	8	156	221	221
1720	0	1801	222	0
2708	8	1209	222	222
7965	3	8212	222	0
8364	4	2356	222	230
258	8	9091	223	223
1472	4	2356	223	255
4385	0	5845	223	238
4533	0	89	223	0
5810	4	10297	223	0
6382	0	8861	223	0
6511	8	1305	223	223
1736	4	3333	224	230
5044	4	3333	224	230
5078	1	10222	224	224
5810	4	3333	224	0
5812	4	3333	224	230
6313	4	3333	224	0
6694	4	2356	224	241
8115	4	3333	224	230
8647	4	3333	224	232
10215	4	2356	224	0
10215	4	3333	224	230
10328	8	7615	224	224
748	8	5922	225	225
779	8	8970	225	225
3098	8	2601	225	225
5311	8	6445	225	225
2014	6	389	226	245
8066	1	10285	226	226
8745	8	6707	226	226
10345	8	8866	226	226
10393	8	6445	226	226
305	4	9851	227	0
711	8	3292	227	227
1529	1	1019	227	227
3940	1	2003	227	227
4274	4	1996	227	229
4705	8	1482	227	227
5806	1	7599	227	227
7515	0	8330	227	278
8079	4	1996	227	229
321	3	2004	228	0
4101	8	7290	228	228
4115	1	10222	228	228
4236	2	4012	228	232
4701	3	8212	228	0
5054	1	5985	228	228
7975	0	4093	228	301
9556	3	8212	228	0
1006	5	6326	229	268
5699	8	3683	229	229
8079	4	2356	229	261
8458	8	6926	229	229
8887	8	6926	229	229
10410	4	2356	229	240
156	6	8780	230	304
785	4	7893	230	242
1002	4	7893	230	250
1005	0	385	230	0
1008	4	7893	230	250
1008	4	10297	230	0
1622	4	7893	230	280
1736	4	7893	230	246
2240	4	10297	230	0
3247	4	7893	230	241
3248	4	7893	230	242
4060	0	3823	230	0
4645	3	8726	230	0
5044	4	7893	230	250
5187	4	7893	230	245
5812	4	7893	230	251
6214	0	9369	230	0
6694	4	7893	230	0
7118	6	1514	230	248
7242	4	7893	230	267
8115	4	7893	230	254
8364	4	9851	230	236
8700	1	8343	230	230
9971	0	8855	230	0
10079	8	5922	230	230
787	4	10297	231	0
1753	0	925	231	235
2230	8	6445	231	231
3526	8	3459	231	231
4980	1	248	231	231
5067	1	2573	231	231
5742	6	5741	231	354
6828	4	2356	231	0
8457	4	7893	231	0
9232	4	7893	231	244
10387	3	7183	231	0
1006	4	7893	232	278
1023	4	7893	232	0
1922	8	3906	232	232
2409	8	6926	232	232
2726	8	6727	232	232
3942	8	6445	232	232
4999	1	10222	232	232
5038	8	972	232	232
5043	4	7893	232	0
5191	8	6445	232	232
5254	4	2356	232	260
5254	4	10297	232	0
6384	8	811	232	232
7020	4	2356	232	0
8647	4	7893	232	277
10363	3	10460	232	0
10419	0	9254	232	0
4645	3	153	233	0
5112	4	7893	233	0
5276	0	8654	233	0
6828	4	7893	233	251
8382	8	3459	233	233
10386	8	1875	233	233
10420	8	156	233	233
492	4	2356	234	0
3504	8	3292	234	234
3550	8	2673	234	234
4698	1	6926	234	234
5715	6	3982	234	0
6401	8	5501	234	234
163	0	6030	235	313
698	3	8212	235	0
787	4	1996	235	236
1698	3	10460	235	0
4533	0	7098	235	0
6219	5	7537	235	283
6954	1	7663	235	235
7373	0	9286	235	307
492	4	9851	236	242
787	4	2356	236	275
1037	8	1209	236	236
3321	0	8854	236	319
3521	0	9395	236	237
3748	9	9882	236	238
4645	3	8238	236	0
4653	9	473	236	0
4694	8	8443	236	236
4960	4	1996	236	237
4966	4	1996	236	237
8153	4	2356	236	0
8153	4	6852	236	244
8364	4	1996	236	237
10339	4	1996	236	237
10339	4	10297	236	0
305	4	2356	237	0
1025	4	7893	237	278
2806	0	2629	237	0
4073	8	1875	237	237
4677	3	8212	237	0
5027	4	9851	237	239
6287	8	3910	237	237
10339	4	2356	237	241
10356	8	1209	237	237
1723	8	858	238	238
2104	8	6941	238	238
2605	8	6227	238	238
2667	8	6926	238	238
2739	4	2356	238	0
2739	4	7893	238	245
2809	8	6938	238	238
3262	8	1923	238	238
4301	6	4197	238	332
4960	1	7984	238	238
5103	1	7984	238	238
6642	8	5989	238	238
2740	8	8105	239	239
3168	8	6924	239	239
3789	8	6445	239	239
4673	0	10234	239	323
7417	2	9967	239	0
9605	0	7559	239	280
10381	8	5922	239	239
339	8	10445	240	240
1698	3	2004	240	0
2199	1	3803	240	240
2718	8	2589	240	240
3232	8	1355	240	240
3352	8	4056	240	240
3539	4	2356	240	0
3539	4	7893	240	287
5810	4	7893	240	282
10191	8	3690	240	240
10410	4	7893	240	269
10435	8	1134	240	240
648	8	3683	241	241
1707	8	6227	241	241
3247	0	3923	241	0
4849	8	858	241	241
6412	0	1812	241	0
7305	8	8256	241	241
7521	8	1305	241	241
10071	8	7494	241	241
10339	4	6852	241	244
785	4	2356	242	248
1721	3	10460	242	0
2262	6	5047	242	246
2728	8	156	242	242
2824	8	8343	242	242
2875	5	6324	242	0
2912	8	5542	242	242
3248	4	2356	242	251
4133	8	8837	242	242
4148	0	3880	242	334
5169	4	5835	242	262
5179	8	6926	242	242
5274	0	1293	242	0
6324	5	2875	242	275
9548	8	858	242	242
10429	4	7893	242	0
1739	3	262	243	0
1892	5	4134	243	259
3322	8	5733	243	243
4107	0	7393	243	0
